C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_010.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_010.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_010.jpg, 0, 0, 0, 7.775216E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_113.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_113.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_113.jpg, 0, 0, 0, 7.834696E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_216.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_216.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_216.jpg, 0, 0, 0, 7.877733E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_316.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_316.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_316.jpg, 0, 0, 0, 7.926048E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_420.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_420.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_420.jpg, 0, 0, 0, 7.871413E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_523.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_523.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_523.jpg, 0, 0, 0, 7.797265E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_625.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_625.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_625.jpg, 0, 0, 0, 7.801342E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_727.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_727.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_727.jpg, 0, 0, 0, 7.837136E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_830.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_830.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_830.jpg, 0, 0, 0, 7.839141E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_33_932.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_33_932.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_33_932.jpg, 0, 0, 0, 7.872745E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_034.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_034.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_034.jpg, 0, 0, 0, 7.811798E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_136.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_136.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_136.jpg, 0, 0, 0, 7.785243E-05
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_237.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_237.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_237.jpg, 0, 0.1577172, 0, 0.05276414
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_339.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_339.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_339.jpg, 0, 0.4451016, 0, 0.4628271
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_444.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_444.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_444.jpg, 0, 0.1446941, 0, 0.7519217
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_547.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_547.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_547.jpg, 0, 0.4148736, 0, 1.171682
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_647.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_647.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_647.jpg, 0, 0.7183762, 0, 1.913219
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_751.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_751.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_751.jpg, 0, 1, 0, 3.018822
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_852.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_852.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_852.jpg, -0.2587326, 1, 0, 4.181588
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_34_954.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_34_954.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_34_954.jpg, 0, 1, 0, 5.575825
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_055.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_055.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_055.jpg, -0.1366278, 1, 0, 6.722894
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_156.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_156.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_156.jpg, -0.1263087, 1, 0, 7.84528
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_258.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_258.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_258.jpg, 0, 1, 0, 8.967831
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_362.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_362.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_362.jpg, -0.2323245, 1, 0, 10.0674
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_464.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_464.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_464.jpg, 0, 1, 0, 11.17026
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_565.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_565.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_565.jpg, 0, 1, 0, 12.01591
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_668.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_668.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_668.jpg, 0, 1, 0, 13.2425
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_770.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_770.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_770.jpg, -0.0395268, 1, 0, 14.34264
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_875.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_875.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_875.jpg, -0.4001319, 1, 0, 15.60379
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_35_975.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_35_975.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_35_975.jpg, -0.1779588, 1, 0, 16.55309
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_077.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_077.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_077.jpg, -0.4854132, 1, 0, 17.68302
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_180.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_180.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_180.jpg, -0.7409493, 1, 0, 18.38943
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_282.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_282.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_282.jpg, -0.4330656, 1, 0, 19.52807
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_383.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_383.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_383.jpg, -0.1277757, 1, 0, 20.45184
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_485.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_485.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_485.jpg, 0, 1, 0, 21.49976
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_585.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_585.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_585.jpg, 0.27816, 1, 0, 22.38235
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_691.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_691.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_691.jpg, 0, 1, 0, 23.38352
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_796.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_796.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_796.jpg, 0, 1, 0, 24.54437
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_36_899.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_36_899.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_36_899.jpg, -0.2978849, 1, 0, 25.45065
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_002.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_002.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_002.jpg, -0.6035585, 1, 0, 26.1783
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_104.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_104.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_104.jpg, -0.330434, 1, 0, 27.06375
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_205.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_205.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_205.jpg, -0.04011918, 1, 0, 28.00743
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_309.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_309.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_309.jpg, 0, 1, 0, 28.91883
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_410.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_410.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_410.jpg, 0, 1, 0, 29.83485
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_509.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_509.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_509.jpg, 0, 1, 0, 30.19057
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_611.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_611.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_611.jpg, 0, 1, 0, 30.1904
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_714.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_714.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_714.jpg, 0, 1, 0, 30.19032
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_815.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_815.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_815.jpg, -0.3038097, 1, 0, 30.16899
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_37_919.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_37_919.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_37_919.jpg, -0.5106537, 1, 0, 30.14791
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_019.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_019.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_019.jpg, -0.211095, 1, 0, 30.19212
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_124.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_124.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_124.jpg, 0, 0.9002863, 0, 30.17145
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_224.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_224.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_224.jpg, 0, 0.5935565, 0, 30.09789
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_326.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_326.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_326.jpg, 0, 0.2888055, 0, 30.02171
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_428.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_428.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_428.jpg, 0, 0, 0, 29.83684
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_529.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_529.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_529.jpg, 0, 0, 0, 29.53546
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_633.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_633.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_633.jpg, 0, 0, 0, 29.2389
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_813.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_813.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_813.jpg, 0, 0, 0, 28.71253
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_38_914.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_38_914.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_38_914.jpg, -0.311268, 0, 0, 28.29198
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_018.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_018.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_018.jpg, -0.5320387, 0, 0, 27.80587
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_121.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_121.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_121.jpg, -0.2401406, 0, 0, 27.5097
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_225.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_225.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_225.jpg, 0, 0, 0, 27.22404
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_329.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_329.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_329.jpg, 0.0355218, 0, 0, 26.94257
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_431.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_431.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_431.jpg, 0.3254793, 0, 0, 26.5806
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_532.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_532.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_532.jpg, 0.1171167, 0, 0, 26.28729
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_637.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_637.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_637.jpg, 0, 0, 0, 25.96141
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_738.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_738.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_738.jpg, 0, 0, 0, 25.69893
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_842.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_842.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_842.jpg, 0, 0, 0, 25.44095
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_39_943.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_39_943.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_39_943.jpg, 0, 0, 0, 25.18631
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_045.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_045.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_045.jpg, 0, 0, 0, 24.93373
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_149.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_149.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_149.jpg, 0, 0, 0, 24.68412
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_250.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_250.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_250.jpg, 0, 0, 0, 24.43712
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_353.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_353.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_353.jpg, -0.3110328, 0, 0, 24.06269
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_455.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_455.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_455.jpg, -0.6132497, 0, 0, 23.63026
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_560.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_560.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_560.jpg, -0.3149711, 0, 0, 23.35934
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_661.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_661.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_661.jpg, -0.0105605, 0, 0, 23.12671
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_767.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_767.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_767.jpg, 0, 0, 0, 22.87843
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_870.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_870.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_870.jpg, 0, 0, 0, 22.64805
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_40_970.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_40_970.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_40_970.jpg, 0, 0, 0, 22.41975
C:\Users\upendra\Desktop\project\data\IMG\center_2021_05_03_08_40_41_076.jpg, C:\Users\upendra\Desktop\project\data\IMG\left_2021_05_03_08_40_41_076.jpg, C:\Users\upendra\Desktop\project\data\IMG\right_2021_05_03_08_40_41_076.jpg, 0, 0, 0, 22.14945
